collection_ID	collection_start_date	sex	collection_comment	developmental_stage	collection_end_date	GPS_qualifier	trap_duration	f2	species_identification_method	attractant	duration.check	trap_number	species	GPS_latitude	sample_count	trap_type	GPS_longitude	NotEmpty	repeateInstance	sample_ID
soroti_collection_00213	2017-06-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-08	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	46	PSC	33.736604	notEmpty	TRUE	soroti_sample_00532
soroti_collection_00213	2017-06-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-08	IA	1		MORPHO	none	0	12	Anopheles funestus sensu lato	1.717417	222	PSC	33.736604	notEmpty	TRUE	soroti_sample_00533
soroti_collection_00213	2017-06-08	female	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-08	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	44	PSC	33.736604	notEmpty	TRUE	soroti_sample_00534
soroti_collection_00213	2017-06-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-08	IA	1		MORPHO	none	0	12	Culex sp.	1.717417	32	PSC	33.736604	notEmpty	TRUE	soroti_sample_00535
soroti_collection_00213	2017-06-08	male	This is the sum of 12 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-08	IA	1		MORPHO	none	0	12	Anopheles gambiae sensu lato	1.717417	21	PSC	33.736604	notEmpty	TRUE	soroti_sample_00536
soroti_collection_00055	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	126	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00537
soroti_collection_00055	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	21	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00538
soroti_collection_00055	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	42	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00539
soroti_collection_00055	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	14	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00540
soroti_collection_00055	2017-06-08	male	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	1	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00541
soroti_collection_00055	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Culicidae	1.717417	17	HLC-IN	33.736604	notEmpty	TRUE	soroti_sample_00542
soroti_collection_00110	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Anopheles funestus sensu lato	1.717417	55	HLC-OUT	33.736604	notEmpty	FALSE	soroti_sample_00543
soroti_collection_00110	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Mansonia genus sp.	1.717417	252	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00544
soroti_collection_00110	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Anopheles gambiae sensu lato	1.717417	27	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00545
soroti_collection_00110	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Culex sp.	1.717417	16	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00546
soroti_collection_00110	2017-06-08	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 3nights.	adult	2017-06-11	IA	1		MORPHO	none	3	3	Culicidae	1.717417	61	HLC-OUT	33.736604	notEmpty	TRUE	soroti_sample_00547
soroti_collection_00145	2017-06-11	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-12	IA	1		MORPHO	none	1	3	Mansonia genus sp.	1.717417	9	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	FALSE	soroti_sample_00548
soroti_collection_00145	2017-06-11	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-12	IA	1		MORPHO	none	1	3	Anopheles gambiae sensu lato	1.717417	6	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00549
soroti_collection_00145	2017-06-11	female	This is the sum of 3 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2017-06-12	IA	1		MORPHO	none	1	3	Anopheles funestus sensu lato	1.717417	95	INDOOR CDC LIGHT TRAP	33.736604	notEmpty	TRUE	soroti_sample_00550
soroti_collection_00001	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	48	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_00551
soroti_collection_00001	2018-02-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	4	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00552
soroti_collection_00001	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	3	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00553
soroti_collection_00001	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	228	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00554
soroti_collection_00001	2018-02-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	2	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00555
soroti_collection_00001	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	39	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00556
soroti_collection_00056	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	1	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_00557
soroti_collection_00056	2018-02-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00558
soroti_collection_00056	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	442	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00559
soroti_collection_00056	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	25	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00560
soroti_collection_00056	2018-02-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	13	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00561
soroti_collection_00056	2018-02-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-21	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	3	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00562
soroti_collection_00146	2018-02-22	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Mansonia genus sp.	1.66042	35	PSC	33.72761	notEmpty	FALSE	soroti_sample_00563
soroti_collection_00146	2018-02-22	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Culicidae	1.66042	1	PSC	33.72761	notEmpty	TRUE	soroti_sample_00564
soroti_collection_00146	2018-02-22	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Mansonia genus sp.	1.66042	19	PSC	33.72761	notEmpty	TRUE	soroti_sample_00565
soroti_collection_00146	2018-02-22	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	316	PSC	33.72761	notEmpty	TRUE	soroti_sample_00566
soroti_collection_00146	2018-02-22	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	6	PSC	33.72761	notEmpty	TRUE	soroti_sample_00567
soroti_collection_00146	2018-02-22	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	33	PSC	33.72761	notEmpty	TRUE	soroti_sample_00568
soroti_collection_00146	2018-02-22	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	75	PSC	33.72761	notEmpty	TRUE	soroti_sample_00569
soroti_collection_00146	2018-02-22	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	617	PSC	33.72761	notEmpty	TRUE	soroti_sample_00570
soroti_collection_00146	2018-02-22	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-02-23	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	1	PSC	33.72761	notEmpty	TRUE	soroti_sample_00571
soroti_collection_00111	2018-02-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	86	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	FALSE	soroti_sample_00572
soroti_collection_00111	2018-02-23	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	10	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00573
soroti_collection_00111	2018-02-23	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	25	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00574
soroti_collection_00111	2018-02-23	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	39	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00575
soroti_collection_00111	2018-02-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	218	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00576
soroti_collection_00111	2018-02-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Culicidae	1.66042	2	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00577
soroti_collection_00111	2018-02-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	6	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00578
soroti_collection_00111	2018-02-23	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-02-25	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	39	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00579
soroti_collection_00002	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	13	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00580
soroti_collection_00002	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00581
soroti_collection_00002	2018-03-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00582
soroti_collection_00002	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	17	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00583
soroti_collection_00002	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	125	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00584
soroti_collection_00002	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Culicidae	1.66042	4	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00585
soroti_collection_00057	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00586
soroti_collection_00057	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	4	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00587
soroti_collection_00057	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	10	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00588
soroti_collection_00057	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	58	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00589
soroti_collection_00057	2018-03-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	4	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00590
soroti_collection_00057	2018-03-18	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Culicidae	1.66042	3	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00591
soroti_collection_00057	2018-03-18	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-20	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	3	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00592
soroti_collection_00147	2018-03-21	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Anopheles gambiae sensu lato	1.66042	7	PSC	33.72761	notEmpty	FALSE	soroti_sample_00593
soroti_collection_00147	2018-03-21	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Culex sp.	1.66042	35	PSC	33.72761	notEmpty	TRUE	soroti_sample_00594
soroti_collection_00147	2018-03-21	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Mansonia genus sp.	1.66042	27	PSC	33.72761	notEmpty	TRUE	soroti_sample_00595
soroti_collection_00147	2018-03-21	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Culex sp.	1.66042	37	PSC	33.72761	notEmpty	TRUE	soroti_sample_00596
soroti_collection_00147	2018-03-21	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Mansonia genus sp.	1.66042	28	PSC	33.72761	notEmpty	TRUE	soroti_sample_00597
soroti_collection_00147	2018-03-21	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Anopheles funestus sensu lato	1.66042	789	PSC	33.72761	notEmpty	TRUE	soroti_sample_00598
soroti_collection_00147	2018-03-21	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-03-21	IA	1		MORPHO	none	0	20	Anopheles funestus sensu lato	1.66042	378	PSC	33.72761	notEmpty	TRUE	soroti_sample_00599
soroti_collection_00112	2018-03-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-23	IA	1		MORPHO	none	4	2	Mansonia genus sp.	1.66042	1	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	FALSE	soroti_sample_00600
soroti_collection_00112	2018-03-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-23	IA	1		MORPHO	none	4	2	Culex sp.	1.66042	7	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00601
soroti_collection_00112	2018-03-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-23	IA	1		MORPHO	none	4	2	Mansonia genus sp.	1.66042	28	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00602
soroti_collection_00112	2018-03-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-23	IA	1		MORPHO	none	4	2	Culex sp.	1.66042	3	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00603
soroti_collection_00112	2018-03-19	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-23	IA	1		MORPHO	none	4	2	Anopheles funestus sensu lato	1.66042	131	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00604
soroti_collection_00112	2018-03-19	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-03-23	IA	1		MORPHO	none	4	2	Anopheles funestus sensu lato	1.66042	16	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00605
soroti_collection_00148	2018-04-25	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Culex sp.	1.66042	31	PSC	33.72761	notEmpty	FALSE	soroti_sample_00606
soroti_collection_00148	2018-04-25	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Mansonia genus sp.	1.66042	45	PSC	33.72761	notEmpty	TRUE	soroti_sample_00607
soroti_collection_00148	2018-04-25	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Anopheles funestus sensu lato	1.66042	823	PSC	33.72761	notEmpty	TRUE	soroti_sample_00608
soroti_collection_00148	2018-04-25	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Anopheles gambiae sensu lato	1.66042	5	PSC	33.72761	notEmpty	TRUE	soroti_sample_00609
soroti_collection_00148	2018-04-25	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Anopheles gambiae sensu lato	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_00610
soroti_collection_00148	2018-04-25	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Culex sp.	1.66042	11	PSC	33.72761	notEmpty	TRUE	soroti_sample_00611
soroti_collection_00148	2018-04-25	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Mansonia genus sp.	1.66042	43	PSC	33.72761	notEmpty	TRUE	soroti_sample_00612
soroti_collection_00148	2018-04-25	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2018-04-25	IA	1		MORPHO	none	0	20	Anopheles funestus sensu lato	1.66042	904	PSC	33.72761	notEmpty	TRUE	soroti_sample_00613
soroti_collection_00113	2018-04-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Culex sp.	1.66042	42	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	FALSE	soroti_sample_00614
soroti_collection_00113	2018-04-24	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Anopheles funestus sensu lato	1.66042	19	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00615
soroti_collection_00113	2018-04-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Anopheles gambiae sensu lato	1.66042	5	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00616
soroti_collection_00113	2018-04-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Anopheles funestus sensu lato	1.66042	397	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00617
soroti_collection_00113	2018-04-24	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Mansonia genus sp.	1.66042	3	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00618
soroti_collection_00113	2018-04-24	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Culex sp.	1.66042	6	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00619
soroti_collection_00113	2018-04-24	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-27	IA	1		MORPHO	none	3	2	Mansonia genus sp.	1.66042	102	INDOOR CDC LIGHT TRAP	33.72761	notEmpty	TRUE	soroti_sample_00620
soroti_collection_00003	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	2	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_00621
soroti_collection_00003	2018-04-26	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	2	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00622
soroti_collection_00003	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	19	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00623
soroti_collection_00003	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	83	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00624
soroti_collection_00003	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	212	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00625
soroti_collection_00003	2018-04-26	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	3	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00626
soroti_collection_00003	2018-04-26	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00627
soroti_collection_00058	2018-04-26	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	6	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00628
soroti_collection_00058	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Culicidae	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00629
soroti_collection_00058	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	95	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00630
soroti_collection_00058	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	297	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00631
soroti_collection_00058	2018-04-26	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2018-04-28	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	14	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00632
